order_id,date,session_id,user_id,first_product_id_in_cart,products_purchased,price_in_usd,cogs_in_usd
1033,2012-09-24,28838,23727,1,1,14.99,7.99
1034,2012-09-24,28843,26431,1,1,14.99,7.99
1035,2012-09-24,28865,26451,1,1,14.99,7.99
1036,2012-09-25,28898,26478,1,1,14.99,7.99
1037,2012-09-25,28908,26488,1,1,14.99,7.99
1038,2012-09-25,28976,26554,1,1,14.99,7.99
1039,2012-09-25,29019,26594,1,1,14.99,7.99
1040,2012-09-25,29026,26601,1,1,14.99,7.99
1041,2012-09-25,29038,26611,1,1,14.99,7.99
1042,2012-09-25,29044,26617,1,1,14.99,7.99
1043,2012-09-25,29051,26623,1,1,14.99,7.99
1044,2012-09-25,29052,26624,1,1,14.99,7.99
1045,2012-09-25,29093,26661,1,1,14.99,7.99
1046,2012-09-25,29105,26671,1,1,14.99,7.99
1047,2012-09-25,29119,26685,1,1,14.99,7.99
1048,2012-09-26,29163,26724,1,1,14.99,7.99
1049,2012-09-26,29199,26757,1,1,14.99,7.99
1050,2012-09-26,29226,26780,1,1,14.99,7.99
1051,2012-09-26,29255,26806,1,1,14.99,7.99
1052,2012-09-26,29262,26813,1,1,14.99,7.99
1053,2012-09-26,29265,26814,1,1,14.99,7.99
1054,2012-09-26,29312,26857,1,1,14.99,7.99
1055,2012-09-26,29348,26886,1,1,14.99,7.99
1056,2012-09-26,29370,26905,1,1,14.99,7.99
1057,2012-09-26,29384,24645,1,1,14.99,7.99
1058,2012-09-26,29386,14042,1,1,14.99,7.99
1059,2012-09-27,29428,26957,1,1,14.99,7.99
1060,2012-09-27,29440,26969,1,1,14.99,7.99
1061,2012-09-27,29445,26974,1,1,14.99,7.99
1062,2012-09-27,29465,18801,1,1,14.99,7.99
1063,2012-09-27,29474,19208,1,1,14.99,7.99
1064,2012-09-27,29490,18996,1,1,14.99,7.99
1065,2012-09-27,29555,27068,1,1,14.99,7.99
1066,2012-09-27,29589,27098,1,1,14.99,7.99
1067,2012-09-27,29670,27172,1,1,14.99,7.99
1068,2012-09-27,29674,19608,1,1,14.99,7.99
1069,2012-09-28,29703,27199,1,1,14.99,7.99
1070,2012-09-28,29725,27217,1,1,14.99,7.99
1071,2012-09-28,29741,27229,1,1,14.99,7.99
1072,2012-09-28,29791,27273,1,1,14.99,7.99
1073,2012-09-28,29824,27305,1,1,14.99,7.99
1074,2012-09-28,29836,27316,1,1,14.99,7.99
1075,2012-09-28,29835,27315,1,1,14.99,7.99
1076,2012-09-28,29846,27325,1,1,14.99,7.99
1077,2012-09-28,29894,27367,1,1,14.99,7.99
1078,2012-09-28,29918,27388,1,1,14.99,7.99
1079,2012-09-29,30011,15793,1,1,14.99,7.99
1080,2012-09-29,30037,27496,1,1,14.99,7.99
1081,2012-09-29,30040,27499,1,1,14.99,7.99
1082,2012-09-29,30043,27501,1,1,14.99,7.99
1083,2012-09-29,30072,27527,1,1,14.99,7.99
1084,2012-09-29,30078,27532,1,1,14.99,7.99
1085,2012-09-30,30094,27547,1,1,14.99,7.99
1086,2012-09-30,30109,27560,1,1,14.99,7.99
1087,2012-09-30,30127,27578,1,1,14.99,7.99
1088,2012-09-30,30133,27584,1,1,14.99,7.99
1089,2012-09-30,30175,27621,1,1,14.99,7.99
1090,2012-09-30,30181,27627,1,1,14.99,7.99
1091,2012-09-30,30192,27636,1,1,14.99,7.99
1092,2012-10-01,30228,27671,1,1,14.99,7.99
1093,2012-10-01,30247,27690,1,1,14.99,7.99
1094,2012-10-01,30340,27773,1,1,14.99,7.99
1095,2012-10-01,30362,27792,1,1,14.99,7.99
1096,2012-10-01,30363,27793,1,1,14.99,7.99
1097,2012-10-01,30369,27799,1,1,14.99,7.99
1098,2012-10-01,30377,27807,1,1,14.99,7.99
1099,2012-10-01,30390,27819,1,1,14.99,7.99
1100,2012-10-01,30419,19760,1,1,14.99,7.99
1101,2012-10-01,30466,24069,1,1,14.99,7.99
1102,2012-10-02,30468,27890,1,1,14.99,7.99
1103,2012-10-02,30532,27949,1,1,14.99,7.99
1104,2012-10-02,30533,27950,1,1,14.99,7.99
1105,2012-10-02,30535,27952,1,1,14.99,7.99
1106,2012-10-02,30536,27953,1,1,14.99,7.99
1107,2012-10-02,30550,27967,1,1,14.99,7.99
1108,2012-10-02,30565,27981,1,1,14.99,7.99
1109,2012-10-02,30594,28006,1,1,14.99,7.99
1110,2012-10-02,30598,28010,1,1,14.99,7.99
1111,2012-10-02,30604,28014,1,1,14.99,7.99
1112,2012-10-02,30608,28018,1,1,14.99,7.99
1113,2012-10-02,30625,28034,1,1,14.99,7.99
1114,2012-10-02,30633,28041,1,1,14.99,7.99
1115,2012-10-02,30659,28067,1,1,14.99,7.99
1116,2012-10-02,30673,28081,1,1,14.99,7.99
1117,2012-10-02,30690,28097,1,1,14.99,7.99
1118,2012-10-03,30721,28125,1,1,14.99,7.99
1119,2012-10-03,30737,28141,1,1,14.99,7.99
1120,2012-10-03,30793,28184,1,1,14.99,7.99
1121,2012-10-03,30799,28187,1,1,14.99,7.99
1122,2012-10-03,30814,11768,1,1,14.99,7.99
1123,2012-10-03,30833,28215,1,1,14.99,7.99
1124,2012-10-03,30863,11889,1,1,14.99,7.99
1125,2012-10-03,30861,15763,1,1,14.99,7.99
1126,2012-10-03,30868,28246,1,1,14.99,7.99
1127,2012-10-03,30886,13111,1,1,14.99,7.99
1128,2012-10-03,30920,28293,1,1,14.99,7.99
1129,2012-10-03,30978,23241,1,1,14.99,7.99
1130,2012-10-04,31098,25315,1,1,14.99,7.99
1131,2012-10-04,31135,28485,1,1,14.99,7.99
1132,2012-10-04,31175,28519,1,1,14.99,7.99
1133,2012-10-04,31187,28528,1,1,14.99,7.99
1134,2012-10-04,31232,28566,1,1,14.99,7.99
1135,2012-10-05,31301,22237,1,1,14.99,7.99
1136,2012-10-05,31305,28632,1,1,14.99,7.99
1137,2012-10-05,31363,28685,1,1,14.99,7.99
1138,2012-10-05,31364,28686,1,1,14.99,7.99
1139,2012-10-05,31402,28721,1,1,14.99,7.99
1140,2012-10-05,31418,15924,1,1,14.99,7.99
1141,2012-10-05,31430,26295,1,1,14.99,7.99
1142,2012-10-05,31437,28746,1,1,14.99,7.99
1143,2012-10-05,31448,28757,1,1,14.99,7.99
1144,2012-10-05,31456,28763,1,1,14.99,7.99
1145,2012-10-06,31528,28829,1,1,14.99,7.99
1146,2012-10-06,31583,28882,1,1,14.99,7.99
1147,2012-10-06,31593,28892,1,1,14.99,7.99
1148,2012-10-06,31609,28905,1,1,14.99,7.99
1149,2012-10-06,31611,28907,1,1,14.99,7.99
1150,2012-10-06,31616,28911,1,1,14.99,7.99
1151,2012-10-06,31627,28919,1,1,14.99,7.99
1152,2012-10-07,31652,20457,1,1,14.99,7.99
1153,2012-10-07,31659,22162,1,1,14.99,7.99
1154,2012-10-07,31671,28956,1,1,14.99,7.99
1155,2012-10-08,31757,29031,1,1,14.99,7.99
1156,2012-10-08,31773,29045,1,1,14.99,7.99
1157,2012-10-08,31777,29049,1,1,14.99,7.99
1158,2012-10-08,31807,29077,1,1,14.99,7.99
1159,2012-10-08,31810,29080,1,1,14.99,7.99
1160,2012-10-08,31883,29146,1,1,14.99,7.99
1161,2012-10-08,31889,29150,1,1,14.99,7.99
1162,2012-10-08,31890,29151,1,1,14.99,7.99
1163,2012-10-08,31891,29152,1,1,14.99,7.99
1164,2012-10-08,31909,13303,1,1,14.99,7.99
1165,2012-10-08,31919,29175,1,1,14.99,7.99
1166,2012-10-08,31922,29178,1,1,14.99,7.99
1167,2012-10-08,31992,29240,1,1,14.99,7.99
1168,2012-10-09,32034,29276,1,1,14.99,7.99
1169,2012-10-09,32135,29361,1,1,14.99,7.99
1170,2012-10-09,32146,29370,1,1,14.99,7.99
1171,2012-10-09,32150,19738,1,1,14.99,7.99
1172,2012-10-09,32163,29385,1,1,14.99,7.99
1173,2012-10-09,32180,23586,1,1,14.99,7.99
1174,2012-10-09,32208,29421,1,1,14.99,7.99
1175,2012-10-09,32278,28721,1,1,14.99,7.99
1176,2012-10-10,32316,19709,1,1,14.99,7.99
1177,2012-10-10,32332,29528,1,1,14.99,7.99
1178,2012-10-10,32381,18843,1,1,14.99,7.99
1179,2012-10-10,32400,27224,1,1,14.99,7.99
1180,2012-10-10,32404,29592,1,1,14.99,7.99
1181,2012-10-10,32422,21925,1,1,14.99,7.99
1182,2012-10-10,32440,29624,1,1,14.99,7.99
1183,2012-10-10,32473,17389,1,1,14.99,7.99
1184,2012-10-10,32500,29675,1,1,14.99,7.99
1185,2012-10-10,32539,29705,1,1,14.99,7.99
1186,2012-10-10,32586,29743,1,1,14.99,7.99
1187,2012-10-11,32607,29761,1,1,14.99,7.99
1188,2012-10-11,32610,29764,1,1,14.99,7.99
1189,2012-10-11,32612,29766,1,1,14.99,7.99
1190,2012-10-11,32631,24572,1,1,14.99,7.99
1191,2012-10-11,32641,29790,1,1,14.99,7.99
1192,2012-10-11,32650,17927,1,1,14.99,7.99
1193,2012-10-11,32717,29856,1,1,14.99,7.99
1194,2012-10-11,32738,29874,1,1,14.99,7.99
1195,2012-10-11,32742,29877,1,1,14.99,7.99
1196,2012-10-11,32754,29888,1,1,14.99,7.99
1197,2012-10-11,32758,29892,1,1,14.99,7.99
1198,2012-10-11,32763,28307,1,1,14.99,7.99
1199,2012-10-11,32771,29903,1,1,14.99,7.99
1200,2012-10-11,32836,29962,1,1,14.99,7.99
1201,2012-10-11,32851,25271,1,1,14.99,7.99
1202,2012-10-11,32868,29989,1,1,14.99,7.99
1203,2012-10-11,32885,30003,1,1,14.99,7.99
1204,2012-10-12,32892,17720,1,1,14.99,7.99
1205,2012-10-12,32899,30015,1,1,14.99,7.99
1206,2012-10-12,32915,30026,1,1,14.99,7.99
1207,2012-10-12,32924,30033,1,1,14.99,7.99
1208,2012-10-12,32971,17876,1,1,14.99,7.99
1209,2012-10-12,32974,30077,1,1,14.99,7.99
1210,2012-10-12,33000,30102,1,1,14.99,7.99
1211,2012-10-12,33020,30119,1,1,14.99,7.99
1212,2012-10-12,33067,30162,1,1,14.99,7.99
1213,2012-10-12,33078,30172,1,1,14.99,7.99
1214,2012-10-12,33096,30189,1,1,14.99,7.99
1215,2012-10-12,33102,30193,1,1,14.99,7.99
1216,2012-10-12,33108,25319,1,1,14.99,7.99
1217,2012-10-12,33106,30197,1,1,14.99,7.99
1218,2012-10-12,33118,30207,1,1,14.99,7.99
1219,2012-10-12,33133,30222,1,1,14.99,7.99
1220,2012-10-13,33175,24475,1,1,14.99,7.99
1221,2012-10-13,33187,30268,1,1,14.99,7.99
1222,2012-10-13,33189,30270,1,1,14.99,7.99
1223,2012-10-13,33190,30271,1,1,14.99,7.99
1224,2012-10-13,33224,30300,1,1,14.99,7.99
1225,2012-10-14,33324,30388,1,1,14.99,7.99
1226,2012-10-14,33330,30394,1,1,14.99,7.99
1227,2012-10-14,33358,30421,1,1,14.99,7.99
1228,2012-10-14,33394,30451,1,1,14.99,7.99
1229,2012-10-14,33405,30461,1,1,14.99,7.99
1230,2012-10-14,33414,30468,1,1,14.99,7.99
1231,2012-10-15,33443,30495,1,1,14.99,7.99
1232,2012-10-15,33460,30508,1,1,14.99,7.99
1233,2012-10-15,33495,30540,1,1,14.99,7.99
1234,2012-10-15,33494,30539,1,1,14.99,7.99
1235,2012-10-15,33545,30587,1,1,14.99,7.99
1236,2012-10-15,33548,30590,1,1,14.99,7.99
1237,2012-10-15,33560,30601,1,1,14.99,7.99
1238,2012-10-15,33591,30630,1,1,14.99,7.99
1239,2012-10-15,33599,30081,1,1,14.99,7.99
1240,2012-10-15,33603,29031,1,1,14.99,7.99
1241,2012-10-15,33618,30652,1,1,14.99,7.99
1242,2012-10-15,33633,30665,1,1,14.99,7.99
1243,2012-10-15,33722,27706,1,1,14.99,7.99
1244,2012-10-16,33750,30768,1,1,14.99,7.99
1245,2012-10-16,33762,30779,1,1,14.99,7.99
1246,2012-10-16,33767,30783,1,1,14.99,7.99
1247,2012-10-16,33787,29602,1,1,14.99,7.99
1248,2012-10-16,33802,30816,1,1,14.99,7.99
1249,2012-10-16,33820,30832,1,1,14.99,7.99
1250,2012-10-16,33828,30837,1,1,14.99,7.99
1251,2012-10-16,33842,30850,1,1,14.99,7.99
1252,2012-10-16,33851,30858,1,1,14.99,7.99
1253,2012-10-16,33860,30865,1,1,14.99,7.99
1254,2012-10-16,33884,30887,1,1,14.99,7.99
1255,2012-10-16,33903,30904,1,1,14.99,7.99
1256,2012-10-16,33959,30954,1,1,14.99,7.99
1257,2012-10-16,33962,30957,1,1,14.99,7.99
1258,2012-10-16,34031,31019,1,1,14.99,7.99
1259,2012-10-16,34042,20780,1,1,14.99,7.99
1260,2012-10-17,34059,31043,1,1,14.99,7.99
1261,2012-10-17,34071,31054,1,1,14.99,7.99
1262,2012-10-17,34086,31067,1,1,14.99,7.99
1263,2012-10-17,34110,31091,1,1,14.99,7.99
1264,2012-10-17,34120,31101,1,1,14.99,7.99
1265,2012-10-17,34167,31144,1,1,14.99,7.99
1266,2012-10-17,34183,31158,1,1,14.99,7.99
1267,2012-10-17,34193,31168,1,1,14.99,7.99
1268,2012-10-17,34249,27738,1,1,14.99,7.99
1269,2012-10-17,34271,31234,1,1,14.99,7.99
1270,2012-10-17,34302,31260,1,1,14.99,7.99
1271,2012-10-17,34317,31274,1,1,14.99,7.99
1272,2012-10-17,34322,31279,1,1,14.99,7.99
1273,2012-10-17,34324,31281,1,1,14.99,7.99
1274,2012-10-17,34341,31294,1,1,14.99,7.99
1275,2012-10-17,34348,31300,1,1,14.99,7.99
1276,2012-10-18,34404,31349,1,1,14.99,7.99
1277,2012-10-18,34425,23939,1,1,14.99,7.99
1278,2012-10-18,34431,31373,1,1,14.99,7.99
1279,2012-10-18,34439,31380,1,1,14.99,7.99
1280,2012-10-18,34464,31404,1,1,14.99,7.99
1281,2012-10-18,34463,31403,1,1,14.99,7.99
1282,2012-10-18,34479,18339,1,1,14.99,7.99
1283,2012-10-18,34483,31421,1,1,14.99,7.99
1284,2012-10-18,34500,31438,1,1,14.99,7.99
1285,2012-10-18,34521,31459,1,1,14.99,7.99
1286,2012-10-18,34566,31502,1,1,14.99,7.99
1287,2012-10-18,34567,31503,1,1,14.99,7.99
1288,2012-10-18,34574,14289,1,1,14.99,7.99
1289,2012-10-18,34605,31539,1,1,14.99,7.99
1290,2012-10-18,34663,31595,1,1,14.99,7.99
1291,2012-10-18,34707,31636,1,1,14.99,7.99
1292,2012-10-18,34710,31639,1,1,14.99,7.99
1293,2012-10-18,34715,31644,1,1,14.99,7.99
1294,2012-10-18,34718,31647,1,1,14.99,7.99
1295,2012-10-18,34724,31653,1,1,14.99,7.99
1296,2012-10-18,34751,31680,1,1,14.99,7.99
1297,2012-10-18,34754,31683,1,1,14.99,7.99
1298,2012-10-19,34817,31740,1,1,14.99,7.99
1299,2012-10-19,34819,31742,1,1,14.99,7.99
1300,2012-10-19,34848,31769,1,1,14.99,7.99
1301,2012-10-19,34868,31785,1,1,14.99,7.99
1302,2012-10-19,34876,31793,1,1,14.99,7.99
1303,2012-10-19,34889,31805,1,1,14.99,7.99
1304,2012-10-19,34906,31821,1,1,14.99,7.99
1305,2012-10-19,34928,31842,1,1,14.99,7.99
1306,2012-10-19,34932,31846,1,1,14.99,7.99
1307,2012-10-19,34937,31850,1,1,14.99,7.99
1308,2012-10-19,34944,23084,1,1,14.99,7.99
1309,2012-10-19,34961,31872,1,1,14.99,7.99
1310,2012-10-19,34976,31886,1,1,14.99,7.99
1311,2012-10-19,34998,31907,1,1,14.99,7.99
1312,2012-10-19,35000,31908,1,1,14.99,7.99
1313,2012-10-19,35015,31922,1,1,14.99,7.99
1314,2012-10-20,35106,32009,1,1,14.99,7.99
1315,2012-10-20,35112,32014,1,1,14.99,7.99
1316,2012-10-20,35143,32042,1,1,14.99,7.99
1317,2012-10-20,35180,32076,1,1,14.99,7.99
1318,2012-10-21,35228,22110,1,1,14.99,7.99
1319,2012-10-21,35285,32174,1,1,14.99,7.99
1320,2012-10-21,35295,32182,1,1,14.99,7.99
1321,2012-10-21,35308,32192,1,1,14.99,7.99
1322,2012-10-21,35311,32195,1,1,14.99,7.99
1323,2012-10-21,35317,32201,1,1,14.99,7.99
1324,2012-10-21,35327,32211,1,1,14.99,7.99
1325,2012-10-21,35329,32212,1,1,14.99,7.99
1326,2012-10-21,35332,32215,1,1,14.99,7.99
1327,2012-10-22,35381,32257,1,1,14.99,7.99
1328,2012-10-22,35396,32272,1,1,14.99,7.99
1329,2012-10-22,35407,32283,1,1,14.99,7.99
1330,2012-10-22,35411,32286,1,1,14.99,7.99
1331,2012-10-22,35428,32301,1,1,14.99,7.99
1332,2012-10-22,35442,32313,1,1,14.99,7.99
1333,2012-10-22,35523,29902,1,1,14.99,7.99
1334,2012-10-22,35533,32392,1,1,14.99,7.99
1335,2012-10-22,35541,32399,1,1,14.99,7.99
1336,2012-10-22,35565,32419,1,1,14.99,7.99
1337,2012-10-22,35644,32493,1,1,14.99,7.99
1338,2012-10-22,35645,32494,1,1,14.99,7.99
1339,2012-10-23,35706,32549,1,1,14.99,7.99
1340,2012-10-23,35717,18179,1,1,14.99,7.99
1341,2012-10-23,35733,32572,1,1,14.99,7.99
1342,2012-10-23,35735,32573,1,1,14.99,7.99
1343,2012-10-23,35753,31475,1,1,14.99,7.99
1344,2012-10-23,35793,32626,1,1,14.99,7.99
1345,2012-10-23,35799,32631,1,1,14.99,7.99
1346,2012-10-23,35847,32670,1,1,14.99,7.99
1347,2012-10-23,35856,32677,1,1,14.99,7.99
1348,2012-10-23,35894,32714,1,1,14.99,7.99
1349,2012-10-23,35915,32733,1,1,14.99,7.99
1350,2012-10-23,35938,32755,1,1,14.99,7.99
1351,2012-10-23,35945,32761,1,1,14.99,7.99
1352,2012-10-23,35986,30130,1,1,14.99,7.99
1353,2012-10-23,35995,32804,1,1,14.99,7.99
1354,2012-10-23,35998,29566,1,1,14.99,7.99
1355,2012-10-23,36007,32814,1,1,14.99,7.99
1356,2012-10-24,36065,32870,1,1,14.99,7.99
1357,2012-10-24,36088,32892,1,1,14.99,7.99
1358,2012-10-24,36098,32902,1,1,14.99,7.99
1359,2012-10-24,36101,32904,1,1,14.99,7.99
1360,2012-10-24,36125,32927,1,1,14.99,7.99
1361,2012-10-24,36137,32937,1,1,14.99,7.99
1362,2012-10-24,36150,32949,1,1,14.99,7.99
1363,2012-10-24,36217,33012,1,1,14.99,7.99
1364,2012-10-24,36239,33031,1,1,14.99,7.99
1365,2012-10-24,36252,33043,1,1,14.99,7.99
1366,2012-10-24,36273,33064,1,1,14.99,7.99
1367,2012-10-24,36318,33104,1,1,14.99,7.99
1368,2012-10-24,36333,33117,1,1,14.99,7.99
1369,2012-10-24,36379,33160,1,1,14.99,7.99
1370,2012-10-24,36389,33170,1,1,14.99,7.99
1371,2012-10-24,36388,33169,1,1,14.99,7.99
1372,2012-10-24,36396,33175,1,1,14.99,7.99
1373,2012-10-25,36415,33192,1,1,14.99,7.99
1374,2012-10-25,36456,33226,1,1,14.99,7.99
1375,2012-10-25,36453,33224,1,1,14.99,7.99
1376,2012-10-25,36460,33230,1,1,14.99,7.99
1377,2012-10-25,36481,33250,1,1,14.99,7.99
1378,2012-10-25,36524,33286,1,1,14.99,7.99
1379,2012-10-25,36546,33307,1,1,14.99,7.99
1380,2012-10-25,36580,33335,1,1,14.99,7.99
1381,2012-10-25,36605,33359,1,1,14.99,7.99
1382,2012-10-25,36609,33363,1,1,14.99,7.99
1383,2012-10-25,36676,33425,1,1,14.99,7.99
1384,2012-10-25,36714,33458,1,1,14.99,7.99
1385,2012-10-25,36724,33466,1,1,14.99,7.99
1386,2012-10-25,36735,33476,1,1,14.99,7.99
1387,2012-10-25,36755,30305,1,1,14.99,7.99
1388,2012-10-26,36823,33551,1,1,14.99,7.99
1389,2012-10-26,36843,33569,1,1,14.99,7.99
1390,2012-10-26,36887,33611,1,1,14.99,7.99
1391,2012-10-26,36899,33623,1,1,14.99,7.99
1392,2012-10-26,36908,33631,1,1,14.99,7.99
1393,2012-10-26,36917,25334,1,1,14.99,7.99
1394,2012-10-26,36921,33642,1,1,14.99,7.99
1395,2012-10-26,36925,33645,1,1,14.99,7.99
1396,2012-10-26,36934,30115,1,1,14.99,7.99
1397,2012-10-26,36940,33657,1,1,14.99,7.99
1398,2012-10-26,36973,33686,1,1,14.99,7.99
1399,2012-10-26,36984,33696,1,1,14.99,7.99
1400,2012-10-26,37017,33727,1,1,14.99,7.99
1401,2012-10-26,37019,33729,1,1,14.99,7.99
1402,2012-10-26,37042,33749,1,1,14.99,7.99
1403,2012-10-26,37049,33755,1,1,14.99,7.99
1404,2012-10-26,37076,33780,1,1,14.99,7.99
1405,2012-10-26,37090,33791,1,1,14.99,7.99
1406,2012-10-27,37111,33810,1,1,14.99,7.99
1407,2012-10-27,37117,33815,1,1,14.99,7.99
1408,2012-10-27,37124,33822,1,1,14.99,7.99
1409,2012-10-27,37165,33857,1,1,14.99,7.99
1410,2012-10-27,37170,33862,1,1,14.99,7.99
1411,2012-10-27,37178,28209,1,1,14.99,7.99
1412,2012-10-27,37189,33879,1,1,14.99,7.99
1413,2012-10-28,37266,33948,1,1,14.99,7.99
1414,2012-10-28,37280,33960,1,1,14.99,7.99
1415,2012-10-28,37299,33976,1,1,14.99,7.99
1416,2012-10-28,37330,34005,1,1,14.99,7.99
1417,2012-10-28,37389,34059,1,1,14.99,7.99
1418,2012-10-28,37413,34081,1,1,14.99,7.99
1419,2012-10-29,37440,31331,1,1,14.99,7.99
1420,2012-10-29,37457,34122,1,1,14.99,7.99
1421,2012-10-29,37474,34134,1,1,14.99,7.99
1422,2012-10-29,37473,34133,1,1,14.99,7.99
1423,2012-10-29,37514,34167,1,1,14.99,7.99
1424,2012-10-29,37518,34169,1,1,14.99,7.99
1425,2012-10-29,37582,34226,1,1,14.99,7.99
1426,2012-10-29,37589,34232,1,1,14.99,7.99
1427,2012-10-29,37605,34248,1,1,14.99,7.99
1428,2012-10-29,37635,34277,1,1,14.99,7.99
1429,2012-10-29,37663,34302,1,1,14.99,7.99
1430,2012-10-29,37695,34327,1,1,14.99,7.99
1431,2012-10-30,37703,34334,1,1,14.99,7.99
1432,2012-10-30,37734,34363,1,1,14.99,7.99
1433,2012-10-30,37773,34399,1,1,14.99,7.99
1434,2012-10-30,37774,34400,1,1,14.99,7.99
1435,2012-10-30,37783,34408,1,1,14.99,7.99
1436,2012-10-30,37808,34431,1,1,14.99,7.99
1437,2012-10-30,37813,34435,1,1,14.99,7.99
1438,2012-10-30,37840,34460,1,1,14.99,7.99
1439,2012-10-30,37846,34466,1,1,14.99,7.99
1440,2012-10-30,37875,34489,1,1,14.99,7.99
1441,2012-10-30,37947,34551,1,1,14.99,7.99
1442,2012-10-30,37965,34565,1,1,14.99,7.99
1443,2012-10-30,37993,34589,1,1,14.99,7.99
1444,2012-10-30,38019,34611,1,1,14.99,7.99
1445,2012-10-31,38037,34626,1,1,14.99,7.99
1446,2012-10-31,38061,34649,1,1,14.99,7.99
1447,2012-10-31,38104,34686,1,1,14.99,7.99
1448,2012-10-31,38158,30182,1,1,14.99,7.99
1449,2012-10-31,38172,34747,1,1,14.99,7.99
1450,2012-10-31,38182,34757,1,1,14.99,7.99
1451,2012-10-31,38217,34787,1,1,14.99,7.99
1452,2012-10-31,38238,34807,1,1,14.99,7.99
1453,2012-10-31,38244,34811,1,1,14.99,7.99
1454,2012-10-31,38272,23077,1,1,14.99,7.99
1455,2012-10-31,38288,34850,1,1,14.99,7.99
1456,2012-10-31,38320,34880,1,1,14.99,7.99
1457,2012-10-31,38343,34900,1,1,14.99,7.99
1458,2012-10-31,38345,34901,1,1,14.99,7.99
1459,2012-10-31,38347,34903,1,1,14.99,7.99
1460,2012-10-31,38350,34906,1,1,14.99,7.99
1461,2012-10-31,38351,34907,1,1,14.99,7.99
1462,2012-10-31,38365,34921,1,1,14.99,7.99
1463,2012-11-01,38395,34949,1,1,14.99,7.99
1464,2012-11-01,38508,35051,1,1,14.99,7.99
1465,2012-11-01,38519,35060,1,1,14.99,7.99
1466,2012-11-01,38576,35113,1,1,14.99,7.99
1467,2012-11-01,38598,35130,1,1,14.99,7.99
1468,2012-11-01,38606,35137,1,1,14.99,7.99
1469,2012-11-01,38627,35156,1,1,14.99,7.99
1470,2012-11-01,38654,35177,1,1,14.99,7.99
1471,2012-11-01,38676,35195,1,1,14.99,7.99
1472,2012-11-01,38684,35203,1,1,14.99,7.99
1473,2012-11-01,38685,35204,1,1,14.99,7.99
1474,2012-11-01,38696,35214,1,1,14.99,7.99
1475,2012-11-01,38711,35227,1,1,14.99,7.99
1476,2012-11-02,38723,35235,1,1,14.99,7.99
1477,2012-11-02,38730,35242,1,1,14.99,7.99
1478,2012-11-02,38739,35251,1,1,14.99,7.99
1479,2012-11-02,38757,35268,1,1,14.99,7.99
1480,2012-11-02,38770,29373,1,1,14.99,7.99
1481,2012-11-02,38786,35293,1,1,14.99,7.99
1482,2012-11-02,38804,35311,1,1,14.99,7.99
1483,2012-11-02,38854,35355,1,1,14.99,7.99
1484,2012-11-02,38889,35384,1,1,14.99,7.99
1485,2012-11-02,38957,35438,1,1,14.99,7.99
1486,2012-11-02,38963,35444,1,1,14.99,7.99
1487,2012-11-02,38987,35463,1,1,14.99,7.99
1488,2012-11-02,38995,35469,1,1,14.99,7.99
1489,2012-11-02,38997,35471,1,1,14.99,7.99
1490,2012-11-02,39008,35482,1,1,14.99,7.99
1491,2012-11-03,39052,35522,1,1,14.99,7.99
1492,2012-11-03,39082,35550,1,1,14.99,7.99
1493,2012-11-03,39115,35581,1,1,14.99,7.99
1494,2012-11-03,39180,24159,1,1,14.99,7.99
1495,2012-11-04,39185,35642,1,1,14.99,7.99
1496,2012-11-04,39191,35647,1,1,14.99,7.99
1497,2012-11-04,39195,35651,1,1,14.99,7.99
1498,2012-11-04,39211,35664,1,1,14.99,7.99
1499,2012-11-04,39258,35707,1,1,14.99,7.99
1500,2012-11-04,39263,35712,1,1,14.99,7.99
1501,2012-11-04,39264,35713,1,1,14.99,7.99
1502,2012-11-04,39266,35715,1,1,14.99,7.99
1503,2012-11-04,39278,35725,1,1,14.99,7.99
1504,2012-11-04,39309,35752,1,1,14.99,7.99
1505,2012-11-05,39341,35782,1,1,14.99,7.99
1506,2012-11-05,39360,35801,1,1,14.99,7.99
1507,2012-11-05,39426,35862,1,1,14.99,7.99
1508,2012-11-05,39475,35906,1,1,14.99,7.99
1509,2012-11-05,39536,35959,1,1,14.99,7.99
1510,2012-11-05,39570,35986,1,1,14.99,7.99
1511,2012-11-05,39573,35989,1,1,14.99,7.99
1512,2012-11-05,39613,36025,1,1,14.99,7.99
1513,2012-11-05,39614,36026,1,1,14.99,7.99
1514,2012-11-05,39618,36030,1,1,14.99,7.99
1515,2012-11-05,39636,36046,1,1,14.99,7.99
1516,2012-11-06,39704,19836,1,1,14.99,7.99
1517,2012-11-06,39722,36122,1,1,14.99,7.99
1518,2012-11-06,39725,36125,1,1,14.99,7.99
1519,2012-11-06,39746,36145,1,1,14.99,7.99
1520,2012-11-06,39762,36158,1,1,14.99,7.99
1521,2012-11-06,39774,36170,1,1,14.99,7.99
1522,2012-11-06,39783,36178,1,1,14.99,7.99
1523,2012-11-06,39825,36216,1,1,14.99,7.99
1524,2012-11-06,39874,36257,1,1,14.99,7.99
1525,2012-11-06,39886,36268,1,1,14.99,7.99
1526,2012-11-06,39896,36278,1,1,14.99,7.99
1527,2012-11-06,39901,34437,1,1,14.99,7.99
1528,2012-11-06,39909,22180,1,1,14.99,7.99
1529,2012-11-06,39913,36292,1,1,14.99,7.99
1530,2012-11-06,39944,36322,1,1,14.99,7.99
